Id,Fecha,Uva,Uvi,Reservas,BaseMonetaria,CirculacionMonetaria,BilletesPoderPublico,EfectivoEntidadesFinancieras,DeposBancosCtaCtePesos,LebacEfectivo,LebacColocacion,DeposEfectivoEntidadesFinancieras,EnCuentasCorrientes,EnCajaAhorros,APlazo,OtrosDepos,M2Privado,LebacTasa35Dias,PaseActivas,PasePasivas,PrestamosEntidadesFinancierasSectorPrivado,TasasBaibar,TasasDepos30Dias,Badlar,TipoCambioReferencia,Cer
2767,2014-03-11,,,27618.0,354166.0,272666.0,245381.0,27285.0,81500.0,134585.0,146266.0,744278.0,175258.0,165731.0,365760.0,37529.0,19.5,,11.0,,510139.0,17.86,23.3,26.3125,7.8675,3.7254
2768,2014-03-12,,,27462.0,353941.0,271963.0,244359.0,27604.0,81978.0,137526.0,148831.0,745446.0,180213.0,159245.0,368679.0,37308.0,19.5,,11.0,,509253.0,20.42,19.07,26.125,7.8747,3.7294
2769,2014-03-13,,,27472.0,355677.0,271053.0,243376.0,27677.0,84624.0,134795.0,145831.0,745607.0,181134.0,156367.0,371825.0,36281.0,19.5,,11.0,,509654.0,18.64,21.56,26.5625,7.8832,3.7335
2770,2014-03-14,,,27471.0,357331.0,270168.0,242641.0,27527.0,87163.0,134341.0,145331.0,748442.0,182469.0,155444.0,375765.0,34764.0,19.5,,11.0,,508766.0,22.86,24.34,26.6875,7.8953,3.7375
2771,2014-03-17,,,27318.0,354661.0,269570.0,241539.0,28031.0,85091.0,134349.0,145331.0,746086.0,181587.0,152135.0,376526.0,35838.0,19.7,,11.0,,506567.0,20.82,22.95,26.125,7.909,3.7497
2772,2014-03-18,,,27208.0,353961.0,268350.0,239718.0,28632.0,85611.0,134358.0,145331.0,745922.0,178024.0,151425.0,380592.0,35881.0,19.7,,11.0,,506070.0,21.16,23.01,26.5625,7.9348,3.7538
2773,2014-03-19,,,27165.0,354150.0,267243.0,238848.0,28395.0,86907.0,136443.0,146882.0,750279.0,181965.0,150877.0,382286.0,35150.0,19.7,,11.0,,505272.0,21.29,21.76,26.4375,7.9545,3.7578
2774,2014-03-20,,,27133.0,353237.0,266450.0,238555.0,27895.0,86787.0,136455.0,146880.0,752935.0,183257.0,151167.0,383664.0,34847.0,19.7,,11.0,,507053.0,20.91,23.58,26.5625,7.9592,3.7619
2775,2014-03-21,,,27156.0,352543.0,265827.0,238675.0,27152.0,86716.0,136154.0,146550.0,752128.0,182596.0,150741.0,384665.0,34126.0,19.7,,11.0,,507455.0,16.77,22.87,26.3125,7.9707,3.766
2776,2014-03-25,,,27089.0,347238.0,265500.0,237274.0,28226.0,81738.0,136153.0,146540.0,750154.0,184101.0,148984.0,380938.0,36130.0,19.6,,11.0,,508534.0,11.27,22.35,26.125,7.9955,3.7824
2777,2014-03-26,,,27106.0,346514.0,265046.0,235764.0,29282.0,81468.0,134395.0,144963.0,753086.0,188373.0,148985.0,380696.0,35032.0,19.6,,11.0,,509531.0,10.71,23.12,26.25,8.0053,3.7865
2778,2014-03-27,,,26939.0,344820.0,264842.0,235686.0,29156.0,79978.0,134373.0,144933.0,762755.0,197633.0,151936.0,379235.0,33951.0,19.5,,11.0,,510118.0,10.11,23.74,26.5,8.0065,3.7906
2779,2014-03-28,,,26910.0,349184.0,265162.0,236295.0,28867.0,84022.0,134315.0,144873.0,780017.0,208428.0,157356.0,379905.0,34328.0,19.4,,11.0,,511165.0,9.98,23.52,25.5625,8.0048,3.7947
2780,2014-03-31,,,27007.0,349029.0,266195.0,237558.0,28637.0,82834.0,134314.0,144873.0,779029.0,204533.0,162752.0,376089.0,35655.0,18.9,,11.0,,512528.0,10.09,23.32,26.375,8.0098,3.807
2781,2014-04-01,,,26989.0,363756.0,267318.0,238109.0,29209.0,96438.0,134185.0,144739.0,775754.0,197385.0,165713.0,378053.0,34603.0,18.9,,11.0,,511175.0,18.81,23.86,26.375,8.0012,3.8113
2782,2014-04-03,,,26729.0,359207.0,268613.0,240337.0,28276.0,90594.0,138134.0,149195.0,769765.0,192005.0,163398.0,379098.0,35265.0,18.8,,11.0,,509016.0,18.63,23.33,26.5,8.0028,3.8198
2783,2014-04-04,,,27213.0,359061.0,269749.0,242208.0,27541.0,89312.0,138068.0,149127.0,766354.0,183002.0,166538.0,381289.0,35524.0,18.8,,11.0,,510081.0,12.81,12.71,25.875,8.0008,3.8241
2784,2014-04-07,,,27331.0,360888.0,271069.0,243782.0,27287.0,89819.0,138034.0,149094.0,761411.0,177603.0,167713.0,375652.0,40443.0,18.7,,11.0,,509800.0,10.63,23.64,26.1875,8.0018,3.836
2785,2014-04-08,,,27469.0,364627.0,272067.0,243803.0,28264.0,92560.0,138015.0,149074.0,761996.0,177401.0,168879.0,378626.0,37089.0,18.6,,11.0,,509132.0,11.39,24.46,26.9375,8.0013,3.8393
2786,2014-04-09,,,27608.0,360894.0,273116.0,243845.0,29271.0,87778.0,145075.0,156785.0,763557.0,182606.0,165435.0,377294.0,38221.0,18.5,,11.0,,509640.0,14.13,20.41,26.25,8.0008,3.8425
2787,2014-04-10,,,27636.0,361883.0,273305.0,243967.0,29338.0,88578.0,145074.0,156785.0,771435.0,193636.0,163935.0,375574.0,38290.0,18.5,,11.0,,508503.0,22.08,23.99,26.625,8.0012,3.8458
2788,2014-04-11,,,27743.0,361521.0,272826.0,244283.0,28543.0,88695.0,145011.0,156720.0,767280.0,187615.0,156703.0,384784.0,38177.0,18.4,,11.0,,507818.0,15.44,16.24,27.0,8.0013,3.8491
2789,2014-04-14,,,27756.0,360819.0,272402.0,242247.0,30155.0,88417.0,145011.0,156720.0,768700.0,192385.0,153485.0,385592.0,37238.0,18.4,,11.0,,507141.0,17.36,23.35,27.0625,8.0018,3.859
2790,2014-04-15,,,27768.0,364623.0,271735.0,240553.0,31182.0,92888.0,145011.0,156720.0,769317.0,193462.0,151879.0,388200.0,35776.0,18.3,,11.0,,508938.0,17.35,24.3,26.6875,8.002,3.8623
2791,2014-04-16,,,27813.0,359004.0,270999.0,239919.0,31080.0,88005.0,149258.0,161371.0,768108.0,187817.0,151718.0,393123.0,35450.0,18.3,,11.0,,507083.0,13.49,23.33,26.3125,8.0007,3.8656
2792,2014-04-21,,,27817.0,352501.0,269723.0,237683.0,32040.0,82778.0,149247.0,161361.0,765156.0,190902.0,149005.0,384702.0,40546.0,18.3,,11.0,,508456.0,11.43,22.14,26.25,8.002,3.8821
2793,2014-04-22,,,27820.0,350943.0,267742.0,235964.0,31778.0,83201.0,149228.0,161341.0,770724.0,195433.0,148299.0,388103.0,38890.0,18.2,,11.0,,510026.0,10.57,24.39,26.1875,8.0015,3.8854
2794,2014-04-23,,,27831.0,343165.0,265862.0,235492.0,30370.0,77303.0,154865.0,168249.0,774455.0,199792.0,147226.0,391978.0,35458.0,18.2,,11.0,,509982.0,11.33,24.34,25.9375,8.0008,3.8888
2795,2014-04-24,,,27903.0,345102.0,264818.0,235444.0,29374.0,80284.0,154864.0,168249.0,780741.0,205754.0,149567.0,390965.0,34454.0,18.2,,11.0,,512183.0,11.18,22.09,25.75,8.0008,3.8921
2796,2014-04-25,,,28105.0,334778.0,264162.0,235788.0,28374.0,70616.0,154864.0,168249.0,779917.0,203601.0,151283.0,389826.0,35208.0,18.2,,11.0,,512535.0,9.92,22.82,26.0625,8.0005,3.8954
2797,2014-04-28,,,28172.0,329226.0,264899.0,235171.0,29728.0,64327.0,154735.0,168119.0,780757.0,208528.0,151597.0,384529.0,36104.0,18.3,,11.0,,512505.0,9.95,22.95,25.8125,8.0005,3.9054
2798,2014-04-29,,,28112.0,330447.0,266410.0,235144.0,31266.0,64037.0,154659.0,168043.0,781492.0,202083.0,159096.0,385227.0,35087.0,18.5,,11.0,,513304.0,9.79,23.8,25.75,8.0005,3.9088
2799,2014-04-30,,,28220.0,352163.0,267782.0,237498.0,30284.0,84381.0,161375.0,174952.0,780040.0,192144.0,165176.0,387058.0,35662.0,18.6,,11.0,,515050.0,16.54,23.01,25.8125,8.0015,3.9121
2800,2014-05-05,,,28249.0,359549.0,268845.0,240425.0,28420.0,90704.0,161376.0,174952.0,777871.0,200032.0,168039.0,371989.0,37811.0,18.6,,11.0,,514396.0,13.97,15.7,25.25,8.0012,3.9283
2801,2014-05-06,,,28297.0,360311.0,269255.0,240822.0,28433.0,91056.0,161210.0,174784.0,774698.0,197055.0,167971.0,373283.0,36390.0,18.6,,11.0,,513749.0,14.99,23.11,25.6875,8.0005,3.9315
2802,2014-05-07,,,28307.0,360459.0,269370.0,241784.0,27586.0,91089.0,161598.0,174980.0,773996.0,192602.0,167869.0,376185.0,37341.0,18.6,,11.0,,513689.0,14.01,23.02,25.0,8.0005,3.9338
2803,2014-05-08,,,28323.0,362551.0,270172.0,243365.0,26807.0,92379.0,161598.0,174980.0,776982.0,191867.0,170001.0,377758.0,37355.0,18.7,,11.0,,516019.0,14.19,22.56,25.1875,8.0008,3.936
2804,2014-05-09,,,28336.0,362226.0,271030.0,244899.0,26131.0,91196.0,161553.0,174934.0,775522.0,188199.0,167995.0,381793.0,37536.0,18.7,,11.0,,516680.0,13.29,19.59,24.625,8.0035,3.9383
2805,2014-05-12,,,28356.0,361342.0,271259.0,244689.0,26570.0,90083.0,161517.0,174895.0,777094.0,196390.0,161421.0,374276.0,45008.0,18.8,,11.0,,517123.0,13.07,20.41,24.5625,8.0063,3.945
2806,2014-05-13,,,28358.0,363009.0,270501.0,242450.0,28051.0,92508.0,161455.0,174829.0,782355.0,201398.0,158405.0,382880.0,39672.0,18.8,,11.0,,517951.0,14.55,14.21,24.625,8.0197,3.9473
2807,2014-05-14,,,28373.0,357519.0,268847.0,241327.0,27520.0,88672.0,164597.0,178437.0,783088.0,206161.0,156605.0,383181.0,37142.0,18.7,,11.0,,516299.0,24.65,22.57,24.0,8.0287,3.9496
2808,2014-05-15,,,28383.0,355540.0,267815.0,240925.0,26890.0,87725.0,164559.0,178390.0,784792.0,208547.0,155016.0,385438.0,35791.0,18.8,,11.0,,514952.0,23.37,22.8,24.5625,8.0535,3.9518
2809,2014-05-16,,,28391.0,353321.0,266803.0,240650.0,26153.0,86518.0,164549.0,178357.0,782089.0,202825.0,153521.0,389330.0,36414.0,18.7,,11.0,,513958.0,20.75,21.85,24.1875,8.0605,3.9541
2810,2014-05-19,,,28390.0,351509.0,266215.0,239595.0,26620.0,85294.0,164523.0,178324.0,781709.0,203424.0,150420.0,391494.0,36372.0,18.7,,11.0,,512547.0,18.13,23.36,24.9375,8.0632,3.9609
2811,2014-05-20,,,28398.0,350160.0,265044.0,238264.0,26780.0,85116.0,164493.0,178291.0,785783.0,205764.0,151203.0,393636.0,35181.0,18.7,,11.0,,514071.0,17.66,23.01,24.8125,8.0602,3.9631
2812,2014-05-21,,,28350.0,354183.0,264052.0,237675.0,26377.0,90131.0,166309.0,180439.0,789290.0,208733.0,150709.0,393517.0,36331.0,18.7,,11.0,,515649.0,17.34,20.79,24.625,8.0613,3.9654
2813,2014-05-22,,,28433.0,355719.0,263326.0,237807.0,25519.0,92393.0,166243.0,180371.0,795937.0,216122.0,150033.0,394637.0,35146.0,18.7,,11.0,,516021.0,17.88,22.37,24.6875,8.0632,3.9677
2814,2014-05-23,,,28514.0,344832.0,263087.0,238078.0,25009.0,81745.0,166137.0,180262.0,783856.0,204797.0,148942.0,395070.0,35048.0,18.8,,11.0,,516688.0,18.88,21.74,24.75,8.0653,3.9699
2815,2014-05-26,,,28514.0,338075.0,263237.0,237547.0,25690.0,74838.0,166053.0,180175.0,783145.0,209816.0,147093.0,390306.0,35931.0,18.8,,11.0,,516450.0,16.08,21.35,24.25,8.0692,3.9767
2816,2014-05-27,,,28499.0,345881.0,263255.0,236963.0,26292.0,82626.0,166046.0,180163.0,784770.0,210600.0,149013.0,389921.0,35237.0,18.9,,11.0,,517398.0,11.17,23.12,24.875,8.0677,3.979
2817,2014-05-28,,,28541.0,346225.0,264430.0,237357.0,27073.0,81795.0,170155.0,184646.0,786193.0,211899.0,153356.0,385299.0,35640.0,18.9,,11.0,,517790.0,10.76,22.06,24.5625,8.0745,3.9813
2818,2014-05-29,,,28520.0,342952.0,265120.0,237492.0,27628.0,77832.0,169984.0,184466.0,802873.0,223493.0,160381.0,381502.0,37498.0,18.9,,11.0,,518769.0,9.94,23.66,24.5,8.0758,3.9836
2819,2014-05-30,,,28542.0,348928.0,266719.0,239685.0,27034.0,82209.0,169920.0,184399.0,803551.0,211093.0,174038.0,382908.0,35511.0,19.0,,11.0,,519680.0,10.32,21.6,24.0,8.0777,3.9858
2820,2014-06-02,,,28599.0,365594.0,268856.0,242654.0,26202.0,96738.0,169843.0,184318.0,796447.0,203173.0,173487.0,383655.0,36132.0,19.2,,11.0,,520169.0,14.43,22.41,24.25,8.0825,3.9928
2821,2014-06-03,,,28627.0,366652.0,270333.0,243723.0,26610.0,96319.0,169788.0,184258.0,792067.0,198308.0,173473.0,384365.0,35921.0,19.3,,11.0,,519120.0,14.57,23.27,24.4375,8.0893,3.9952
2822,2014-06-04,,,28639.0,370210.0,271706.0,245272.0,26434.0,98504.0,174515.0,189864.0,798984.0,211789.0,175228.0,375294.0,36672.0,19.4,,11.0,,519227.0,15.61,20.42,23.8125,8.1032,3.9975
2823,2014-06-05,,,28635.0,369670.0,274181.0,248398.0,25783.0,95489.0,174528.0,189864.0,796585.0,204078.0,181418.0,375478.0,35611.0,19.5,,11.0,,518971.0,15.93,21.46,23.5,8.115,3.9999
2824,2014-06-06,,,28623.0,364532.0,276743.0,250966.0,25777.0,87789.0,174472.0,189796.0,777269.0,181745.0,185701.0,375086.0,34738.0,19.6,,11.0,,519820.0,15.26,21.88,23.75,8.1412,4.0023
2825,2014-06-09,,,28789.0,370489.0,278128.0,252502.0,25626.0,92361.0,174474.0,189774.0,788349.0,202708.0,177069.0,370662.0,37911.0,19.6,,11.0,,519193.0,15.8,19.57,23.875,8.1308,4.008
2826,2014-06-10,,,28781.0,371807.0,278420.0,251275.0,27145.0,93387.0,174462.0,189771.0,790259.0,206542.0,173488.0,372910.0,37319.0,19.6,,11.0,,520403.0,13.08,22.48,23.6875,8.1322,4.0099
2827,2014-06-11,,,28800.0,372553.0,277888.0,250383.0,27505.0,94665.0,175820.0,191506.0,798948.0,216509.0,174058.0,370301.0,38080.0,19.5,,11.0,,519946.0,13.55,19.65,23.375,8.132,4.0118
2828,2014-06-12,,,28820.0,376810.0,277707.0,249771.0,27936.0,99103.0,175818.0,191504.0,805520.0,223346.0,173314.0,370393.0,38467.0,19.6,,11.0,,518982.0,13.1,13.35,22.3125,8.1322,4.0137
2829,2014-06-13,,,28844.0,365174.0,277213.0,249827.0,27386.0,87961.0,175805.0,191491.0,796098.0,210096.0,175002.0,372073.0,38927.0,19.7,,11.0,,519481.0,17.5,21.4,22.75,8.1325,4.0156
2830,2014-06-16,,,28834.0,359416.0,277340.0,249264.0,28076.0,82076.0,175788.0,191474.0,797457.0,222724.0,165677.0,370092.0,38965.0,19.8,,11.0,,520988.0,23.57,20.07,21.875,8.1362,4.0213
2831,2014-06-17,,,28841.0,360009.0,277223.0,248380.0,28843.0,82786.0,175717.0,191398.0,797439.0,222932.0,164707.0,373223.0,36578.0,19.8,,11.0,,520719.0,29.76,21.36,22.5625,8.1313,4.0232
2832,2014-06-18,,,28872.0,362574.0,277634.0,248540.0,29094.0,84940.0,173251.0,189775.0,804347.0,226353.0,166999.0,374411.0,36584.0,19.8,,11.0,,520726.0,27.89,21.77,22.5625,8.1297,4.0251
2833,2014-06-19,,,28884.0,362286.0,277946.0,249539.0,28407.0,84340.0,173250.0,189775.0,804421.0,225333.0,168568.0,375254.0,35266.0,19.9,,11.0,,522715.0,25.17,21.73,22.8125,8.1317,4.027
2834,2014-06-23,,,28893.0,363226.0,278388.0,250458.0,27930.0,84838.0,173252.0,189775.0,801783.0,224769.0,166559.0,370484.0,39971.0,20.0,,11.0,,523980.0,23.96,20.07,22.4375,8.1323,4.0347
2835,2014-06-24,,,29025.0,362991.0,281280.0,250234.0,31046.0,81711.0,173252.0,189775.0,805314.0,228825.0,167555.0,370252.0,38682.0,20.1,,11.0,,525629.0,29.62,20.65,22.75,8.1312,4.0366
2836,2014-06-25,,,29073.0,365588.0,282622.0,249799.0,32823.0,82966.0,172566.0,190030.0,809810.0,233871.0,170891.0,366578.0,38470.0,20.2,,11.0,,526619.0,32.7,19.94,22.4375,8.1305,4.0385
2837,2014-06-26,,,29133.0,372616.0,283127.0,250928.0,32199.0,89489.0,172565.0,190030.0,814119.0,239788.0,175732.0,360426.0,38172.0,20.3,,11.0,,526577.0,30.97,21.12,22.75,8.1318,4.0404
2838,2014-06-27,,,29255.0,370707.0,284196.0,253033.0,31163.0,86511.0,172566.0,190030.0,818440.0,234489.0,187894.0,359397.0,36661.0,20.4,,11.0,,528237.0,27.36,20.61,22.875,8.132,4.0424
2839,2014-06-30,,,29278.0,370611.0,286194.0,256606.0,29588.0,84417.0,170544.0,187880.0,822080.0,223447.0,201100.0,357970.0,39564.0,20.3,,11.0,,529925.0,13.37,21.13,22.8125,8.1327,4.0481
2840,2014-07-01,,,29339.0,382719.0,288116.0,257324.0,30792.0,94603.0,170545.0,187880.0,813962.0,208499.0,207971.0,360119.0,37373.0,20.4,,11.0,,527764.0,17.48,20.96,22.375,8.1345,4.05
2841,2014-07-02,,,29352.0,385700.0,290247.0,260663.0,29584.0,95453.0,170402.0,187304.0,809758.0,201623.0,209482.0,362607.0,36047.0,20.4,,11.0,,526057.0,19.37,20.66,22.5625,8.138,4.0518
2842,2014-07-03,,,29478.0,393233.0,292820.0,263080.0,29740.0,100413.0,170405.0,187304.0,812717.0,203112.0,208488.0,363763.0,37354.0,20.5,,11.0,,524926.0,17.22,20.79,22.75,8.1393,4.0537
2843,2014-07-04,,,29478.0,393392.0,296547.0,266633.0,29914.0,96845.0,170406.0,187304.0,808971.0,194131.0,214256.0,364321.0,36263.0,20.6,,11.0,,525686.0,15.77,19.03,22.1875,8.1437,4.0556
2844,2014-07-07,,,29537.0,394783.0,299278.0,269936.0,29342.0,95505.0,170410.0,187304.0,802726.0,189375.0,211877.0,361744.0,39731.0,20.7,,11.0,,525463.0,14.88,21.21,22.4375,8.1415,4.061
2845,2014-07-08,,,29545.0,395724.0,299404.0,270736.0,28668.0,96320.0,170408.0,187304.0,801644.0,193720.0,206347.0,360531.0,41047.0,20.7,,11.0,,526224.0,14.63,21.94,22.5,8.1418,4.0627
2846,2014-07-10,,,29621.0,391980.0,300759.0,270183.0,30576.0,91221.0,176031.0,193957.0,802259.0,200664.0,200067.0,360653.0,40875.0,20.8,,11.0,,525419.0,17.68,18.65,22.25,8.1463,4.066
2847,2014-07-11,,,29632.0,390326.0,300502.0,269768.0,30734.0,89824.0,176035.0,193957.0,802025.0,202669.0,194769.0,363494.0,41093.0,20.9,,11.0,,524830.0,15.71,20.32,22.3125,8.1502,4.0677
2848,2014-07-14,,,29626.0,391960.0,299444.0,268932.0,30512.0,92516.0,176039.0,193957.0,803346.0,206160.0,189901.0,358351.0,48934.0,21.1,,11.0,,525612.0,14.29,21.08,22.0625,8.1538,4.0728
2849,2014-07-15,,,29633.0,391644.0,297528.0,267300.0,30228.0,94116.0,176042.0,193957.0,809505.0,215230.0,188991.0,362162.0,43122.0,21.1,,11.0,,526218.0,14.24,21.56,22.1875,8.153,4.0745
2850,2014-07-16,,,29637.0,388927.0,295901.0,266827.0,29074.0,93026.0,180287.0,199026.0,811576.0,217502.0,187448.0,370158.0,36468.0,21.2,,11.0,,524740.0,17.78,18.58,22.0,8.1525,4.0762
2851,2014-07-17,,,29672.0,381304.0,294863.0,266892.0,27971.0,86441.0,180287.0,199026.0,806925.0,209133.0,185562.0,375834.0,36396.0,21.3,,11.0,,524647.0,13.83,14.62,21.9375,8.1555,4.0779
2852,2014-07-18,,,29676.0,380904.0,293892.0,267168.0,26724.0,87012.0,180290.0,199026.0,809406.0,210445.0,185436.0,377695.0,35830.0,21.4,,11.0,,525251.0,12.22,20.78,21.8125,8.1577,4.0795
2853,2014-07-21,,,29692.0,381109.0,293596.0,267081.0,26515.0,87513.0,180292.0,199026.0,807696.0,214271.0,177930.0,377652.0,37843.0,21.6,,11.0,,527186.0,11.14,20.46,21.75,8.1628,4.0846
2854,2014-07-22,,,29694.0,377868.0,292693.0,265672.0,27021.0,85175.0,180296.0,199026.0,808086.0,218160.0,176486.0,376696.0,36745.0,21.6,,11.0,,528601.0,10.68,20.66,22.0,8.164,4.0863
2855,2014-07-23,,,29700.0,380694.0,291826.0,265515.0,26311.0,88868.0,184390.0,204275.0,811690.0,223529.0,175919.0,376096.0,36145.0,21.6,,11.0,,528710.0,10.21,19.44,21.8125,8.1685,4.088
2856,2014-07-24,,,29713.0,376348.0,291552.0,265878.0,25674.0,84796.0,184394.0,204275.0,816224.0,230480.0,175911.0,374818.0,35016.0,21.7,,11.0,,529824.0,9.62,20.21,21.8125,8.173,4.0897
2857,2014-07-25,,,29704.0,372437.0,291651.0,266300.0,25351.0,80786.0,184397.0,204275.0,816977.0,229698.0,176269.0,376250.0,34760.0,21.7,,11.0,,529622.0,10.15,19.26,21.625,8.1768,4.0914
2858,2014-07-28,,,29018.0,369128.0,292157.0,266037.0,26120.0,76971.0,184392.0,204267.0,817643.0,233512.0,175514.0,372392.0,36225.0,21.6,,11.0,,530426.0,9.6,19.95,21.625,8.1835,4.0965
2859,2014-07-29,,,29018.0,370496.0,292939.0,265392.0,27547.0,77557.0,184398.0,204267.0,820104.0,232049.0,176968.0,375172.0,35915.0,21.8,,11.0,,532013.0,10.17,20.75,21.5625,8.1883,4.0982
2860,2014-07-30,,,28801.0,370067.0,293467.0,265296.0,28171.0,76600.0,187707.0,207816.0,822438.0,228414.0,182155.0,374520.0,37349.0,21.8,,11.0,,533760.0,9.47,20.1,21.375,8.198,4.0999
2861,2014-07-31,,,29003.0,371689.0,295394.0,266585.0,28809.0,76295.0,187715.0,207816.0,824035.0,218118.0,194439.0,374445.0,37033.0,21.9,,11.0,,534686.0,9.74,20.51,21.375,8.2102,4.1016
2862,2014-08-01,,,28997.0,389897.0,297702.0,269122.0,28580.0,92195.0,187725.0,207816.0,824924.0,215750.0,198058.0,375253.0,35863.0,22.0,,11.0,,535365.0,16.33,20.22,21.125,8.2243,4.1033
2863,2014-08-04,,,28893.0,389441.0,300254.0,271505.0,28749.0,89187.0,187737.0,207816.0,817672.0,211927.0,194503.0,372612.0,38629.0,22.0,,11.0,,534506.0,19.37,19.07,21.375,8.2492,4.1084
2864,2014-08-05,,,28928.0,389325.0,301974.0,272123.0,29851.0,87351.0,187758.0,207816.0,814101.0,206694.0,195162.0,374711.0,37534.0,22.0,,11.0,,536050.0,18.98,19.5,21.6875,8.2663,4.1101
2865,2014-08-06,,,28932.0,387128.0,303831.0,273880.0,29951.0,83297.0,188915.0,209096.0,813989.0,198151.0,202556.0,375150.0,38132.0,22.1,,11.0,,536351.0,20.34,20.36,21.5,8.2705,4.1118
2866,2014-08-07,,,28957.0,387901.0,304131.0,274848.0,29283.0,83770.0,188918.0,209096.0,807811.0,195381.0,199688.0,374046.0,38697.0,22.2,,11.0,,535544.0,23.64,20.73,21.375,8.2727,4.1137
2867,2014-08-08,,,28962.0,389667.0,305128.0,276165.0,28963.0,84539.0,188920.0,209096.0,807481.0,195588.0,196100.0,378026.0,37766.0,22.2,,11.0,,535396.0,21.22,20.56,21.25,8.2713,4.1156
2868,2014-08-11,,,28961.0,387822.0,305291.0,276009.0,29282.0,82531.0,188919.0,209096.0,802859.0,202177.0,187740.0,372724.0,40218.0,22.4,,11.0,,535139.0,22.09,19.56,21.4375,8.2738,4.1212
2869,2014-08-12,,,28962.0,392732.0,304348.0,273666.0,30682.0,88384.0,188921.0,209096.0,808063.0,207608.0,183948.0,376343.0,40165.0,22.4,,11.0,,536456.0,20.76,17.21,21.25,8.2718,4.1231
2870,2014-08-13,,,28970.0,393385.0,302414.0,272177.0,30237.0,90971.0,189817.0,210436.0,817144.0,218156.0,182339.0,377074.0,39574.0,22.4,,11.0,,534992.0,20.29,20.52,21.25,8.2732,4.125
2871,2014-08-14,,,28971.0,391906.0,301229.0,271573.0,29656.0,90677.0,189818.0,210436.0,819613.0,221016.0,180586.0,381673.0,36338.0,22.5,,11.0,,534974.0,22.87,17.49,21.125,8.2762,4.1269
2872,2014-08-15,,,28953.0,391070.0,300504.0,271481.0,29023.0,90566.0,189820.0,210436.0,819634.0,220091.0,180261.0,383825.0,35456.0,22.5,,11.0,,534527.0,26.49,15.07,21.125,8.2803,4.1288
2873,2014-08-19,,,28952.0,394347.0,299875.0,269900.0,29975.0,94472.0,189824.0,210436.0,819120.0,220173.0,177850.0,382880.0,38218.0,22.7,,11.0,,534703.0,26.54,20.38,21.1875,8.2845,4.1364
2874,2014-08-20,,,28923.0,389971.0,298433.0,268168.0,30265.0,91538.0,187866.0,209562.0,816435.0,220271.0,173397.0,384957.0,37810.0,22.7,,11.0,,535527.0,19.9,20.32,21.1875,8.2952,4.1383
2875,2014-08-21,,,28859.0,396753.0,297216.0,267632.0,29584.0,99537.0,187875.0,209562.0,828052.0,228307.0,174249.0,388795.0,36702.0,22.7,,11.0,,535587.0,11.23,20.21,21.1875,8.353,4.1402
2876,2014-08-22,,,28781.0,396608.0,295974.0,267785.0,28189.0,100634.0,187923.0,209562.0,828692.0,228137.0,174477.0,389673.0,36405.0,22.8,,11.0,,538389.0,10.96,18.95,21.125,8.4245,4.1421
2877,2014-08-25,,,28675.0,393013.0,296174.0,267006.0,29168.0,96839.0,187983.0,209562.0,831247.0,232164.0,173021.0,388072.0,37990.0,22.8,,11.0,,540023.0,9.49,19.17,20.9375,8.4125,4.1477
2878,2014-08-26,,,28587.0,393358.0,297424.0,266156.0,31268.0,95934.0,187973.0,209562.0,834616.0,236645.0,174403.0,387466.0,36102.0,22.8,,11.0,,541003.0,9.42,20.26,21.0,8.411,4.1496
2879,2014-08-27,,,28606.0,387972.0,298334.0,266273.0,32061.0,89638.0,191516.0,213377.0,832977.0,234720.0,175874.0,385985.0,36398.0,22.9,,11.0,,541979.0,9.8,19.39,21.0,8.4077,4.1515
2880,2014-08-28,,,28635.0,385478.0,298337.0,266540.0,31797.0,87141.0,191513.0,213377.0,847314.0,244668.0,183090.0,380544.0,39012.0,23.0,,11.0,,542857.0,9.62,20.57,21.0,8.4052,4.1534
2881,2014-08-29,,,28620.0,389193.0,299947.0,269084.0,30863.0,89246.0,191511.0,213377.0,850737.0,228726.0,194234.0,387317.0,40460.0,23.1,,11.0,,544285.0,10.98,19.59,20.75,8.404,4.1553
2882,2014-09-01,,,28614.0,405966.0,301598.0,270960.0,30638.0,104368.0,191510.0,213377.0,845148.0,227254.0,195488.0,384802.0,37604.0,23.1,,11.0,,544464.0,17.69,19.76,21.0625,8.4087,4.1611
2883,2014-09-02,,,28551.0,406699.0,302592.0,271723.0,30869.0,104107.0,191514.0,213377.0,841814.0,223839.0,195096.0,385282.0,37597.0,23.2,,11.0,,543968.0,16.33,20.44,20.875,8.4103,4.1631
2884,2014-09-03,,,28507.0,404958.0,303463.0,273050.0,30413.0,101495.0,193888.0,216166.0,837255.0,219449.0,194133.0,386723.0,36949.0,23.2,,11.0,,542678.0,15.25,18.06,20.5,8.4135,4.1651
2885,2014-09-04,,,28471.0,407031.0,305130.0,275326.0,29804.0,101901.0,193891.0,216166.0,833744.0,208558.0,200169.0,387802.0,37215.0,23.3,,11.0,,543210.0,11.2,20.01,21.0,8.4018,4.167
2886,2014-09-05,,,28385.0,406292.0,306712.0,278031.0,28681.0,99580.0,193882.0,216166.0,829505.0,204532.0,199818.0,387706.0,37449.0,23.3,,11.0,,542528.0,11.06,19.67,20.5625,8.412,4.169
